node,degree_centrality,betweenness_centrality,eigenvector_centrality
D-Md,0.016876903001304917,0.0003077277857799404,0.01890314341575213
Viktor Yanukovych,0.016876903001304917,6.376724559011357e-05,0.018785694568029396
Martin Luther King Jr.,0.016876903001304917,0.0010919588702135912,0.013183071413516339
Powell,0.016876903001304917,7.111043887541709e-05,0.018135012537079456
Pence,0.016876903001304917,4.487184666012392e-05,0.021467719423802024
James B. Comey,0.016789908655937366,8.987752201505163e-05,0.015721939374283393
Mother Jones,0.016789908655937366,0.000977643257176257,0.014098303698625697
Joe,0.016702914310569812,0.0005879290526886101,0.017869706715195867
Gates,0.016702914310569812,0.00011524728158629243,0.020063829330245125
Rick Wilson,0.01661591996520226,5.8962665985772676e-05,0.022415836430467375
Steyer,0.01661591996520226,6.174432811925609e-05,0.02140987481236589
David Axelrod,0.01661591996520226,0.0002950292072661222,0.0184184551757472
Lincoln Chafee,0.01661591996520226,0.0001570967426969921,0.01919669449008276
Carlos Slim,0.01661591996520226,0.00013377191581540035,0.01794120002329664
Latina,0.01661591996520226,3.838638607375535e-05,0.022150273509907226
Peter Hart,0.01652892561983471,6.779365886231225e-05,0.02164193768734188
Rick Gates,0.01652892561983471,2.4354331397489126e-05,0.018352633609967722
Josh Gerstein,0.01652892561983471,2.8581452601077774e-05,0.020870863103577178
Snyder,0.01644193127446716,0.00034265054996433206,0.015550717144038112
Ban Ki-moon,0.01644193127446716,0.0027483708004196424,0.01682869678713105
Martin Weil,0.01644193127446716,1.4154601800166622e-05,0.021363363292837778
Portman,0.01644193127446716,7.155246093134882e-05,0.02053937800490649
Dave Weigel,0.01644193127446716,3.6467273357910054e-05,0.021991354938242863
Katy Perry,0.01644193127446716,3.2029211452241494e-05,0.0186683571314155
Ed Rendell,0.01635493692909961,4.881537926130418e-05,0.021253793085036513
Ralph Nader,0.01635493692909961,4.82283064225428e-05,0.021673280682933962
Steve Bannon,0.01635493692909961,3.7177289260424295e-05,0.017382053625603938
Alan Grayson,0.01635493692909961,0.00023976330731314058,0.01925882400856752
Chelsea,0.01626794258373206,5.0107783752817684e-05,0.01844972914860519
William Kristol,0.01626794258373206,0.0002427806654173431,0.02212369040756332
New Yorker,0.01626794258373206,1.4154601800166622e-05,0.021288461374999457
Kim Davis,0.01626794258373206,0.0021587023991865625,0.0140579050947884
Esquire,0.01626794258373206,0.0001372357165806235,0.020164093212923846
Sean Spicer,0.016180948238364506,8.345988012281148e-05,0.02089083156526505
Charlie Rose,0.016180948238364506,4.434395898708374e-05,0.02183806315177724
Tom Hamburger,0.016180948238364506,7.089969857869856e-05,0.01737198841822636
Jon Ralston,0.016180948238364506,8.351551570952031e-05,0.019252685812122392
Gray,0.016180948238364506,0.0036332571179809587,0.010315574519121138
Sari Horwitz,0.016180948238364506,0.00040682472198144275,0.01861758518566638
Cecile Richards,0.016180948238364506,0.0002953744666161398,0.021439540866991277
Matt Zapotosky,0.016093953892996955,0.00014066460521791203,0.020556822210772097
David Petraeus,0.016093953892996955,0.0003831520868858123,0.016366783437018105
Ted Yoho,0.016006959547629405,0.0001085628547072897,0.020178253747485112
Weiner,0.016006959547629405,0.00014105711294674258,0.015026471058267137
Michael Bloomberg,0.016006959547629405,0.00044716597030367786,0.01665605178122791
Bill de Blasio,0.016006959547629405,0.0005492758182671214,0.01878456325108492
Phil Robertson,0.016006959547629405,8.124814628481432e-05,0.017800058114793668
Mercer,0.015919965202261854,0.0032337142999956164,0.017503101277816166
Rush Limbaugh,0.015919965202261854,0.00021396917489097876,0.01650289123541505
Anu Narayanswamy,0.015919965202261854,5.134455574388609e-05,0.01914770626326615
Steve Israel,0.015919965202261854,9.70235274559893e-05,0.018070192213232677
Donald J. Trump,0.015919965202261854,0.00029283483158671123,0.018450677192179826
O'Malley,0.015832970856894304,0.0002752935716076633,0.016881052255913086
Josh,0.015832970856894304,0.00024694777034885216,0.01713787630755024
Marlon Marshall,0.015832970856894304,3.7114465359018516e-05,0.021496639442736932
François Hollande,0.015832970856894304,0.0013515616302438526,0.004430226751346305
Maureen Dowd,0.015745976511526753,0.00029731537330445656,0.018925364329683083
Webb,0.015745976511526753,7.173168730249338e-05,0.018727448801420646
Nikki Haley,0.015745976511526753,0.00152079164063255,0.015293396291197728
R-Ill.,0.015745976511526753,7.529772512698048e-05,0.01852475733809452
Alexander,0.0156589821661592,0.0014025139689741108,0.01850487868475064
Terry Branstad,0.0156589821661592,0.00017460651823855968,0.018903034589514905
Truman,0.015571987820791649,0.00018385165140317393,0.01520229566811039
Don Jr.,0.015571987820791649,1.9606768930649146e-05,0.022647131015649222
Pierson,0.015571987820791649,0.0009038063839426518,0.01680001837004606
David A. Fahrenthold,0.015571987820791649,3.431223215975919e-05,0.020585705211493176
BuzzFeed,0.015484993475424098,0.00016705631522344116,0.01991767308313917
Sonia Sotomayor,0.015484993475424098,0.00042752340262115594,0.012399287611998856
Planned Parenthood,0.015484993475424098,0.0014133817899665544,0.016647692689617223
Richard Engel,0.015484993475424098,0.00018968614215785894,0.01860127255732096
Patrick J. Toomey,0.015484993475424098,1.216829291752739e-05,0.021982686841563636
Pat,0.015397999130056548,1.478439313981438e-05,0.020924266297829903
Jason Miller,0.015397999130056548,6.080775397755237e-05,0.0196140030967562
Eric Trump,0.015397999130056548,0.00010319593239975614,0.01951621449603765
Carol Morello,0.015397999130056548,0.000282974205749165,0.017485590929289842
Sri Srinivasan,0.015397999130056548,0.00011722308381286816,0.019179659980520153
Matt Moore,0.015397999130056548,4.0166139761018223e-05,0.02212067693971978
Mark Amodei,0.015311004784688996,0.00012178318452395477,0.01839596526293148
Jerry Markon,0.015311004784688996,9.321023883529739e-05,0.018954822400583524
Richard J. Durbin,0.015311004784688996,6.0834044093671227e-05,0.020865506077239578
Dan Lamothe,0.015224010439321445,0.00032859538280026647,0.018776036114572136
Karoun Demirjian,0.015224010439321445,1.3648382634593422e-05,0.022046855766110016
Ginsburg,0.015137016093953895,0.00030453122635722255,0.018854221215958294
Madeleine Albright,0.015137016093953895,0.0001961679745434317,0.0133804526515869
Barack Obama's,0.015137016093953895,0.00010664465187085001,0.01580498814697057
Woodrow Wilson,0.015137016093953895,0.00017763813665100094,0.016200356014082488
Evan Bayh,0.015137016093953895,2.1857558390836795e-05,0.02078988423724338
Anthony Kennedy,0.015137016093953895,0.0007144061304223133,0.013227049082448122
Jeffrey Toobin,0.015050021748586342,6.625809636085133e-05,0.017996884977808682
Erin Burnett,0.015050021748586342,0.00026669988227754715,0.018623585442486875
Melania Trump,0.015050021748586342,6.082973567734088e-05,0.01791124709437786
Firtash,0.015050021748586342,1.5252062889851261e-05,0.017034480756572767
Arthur,0.015050021748586342,0.0004957881895250414,0.018092180019868093
Mark Meadows,0.015050021748586342,9.213052269029885e-05,0.018928498708798043
Richard Shelby,0.014963027403218792,1.8007761957719402e-05,0.021268431316139362
Dmitry Firtash,0.01487603305785124,1.5252062889851261e-05,0.01697475557170472
Bob Dole,0.01487603305785124,0.00011041118358342766,0.018418157123096104
Yulia Tymoshenko,0.01487603305785124,1.5252062889851261e-05,0.01697475557170472
Oleg Deripaska,0.01487603305785124,1.5252062889851261e-05,0.01697475557170472
Bob Corker,0.01478903871248369,0.00019022967438909896,0.016126143920379456
Joel Benenson,0.01478903871248369,6.223146769058351e-05,0.01779359849897918
Harry M. Reid,0.01478903871248369,0.00017173691390014902,0.015331368907066366
George McGovern,0.01478903871248369,6.372869499710025e-05,0.01849026961671314
Ann Coulter,0.01478903871248369,0.00018288384217440086,0.016312002276916815
Murray,0.01478903871248369,0.00050967644218035,0.017874145856742414
Wilson,0.014702044367116139,0.001477462659160897,0.008888094300797438
Katie Couric,0.014702044367116139,0.0001866161664939331,0.014307125127034593
Trent Lott,0.014702044367116139,7.649887670467157e-05,0.018658176824497767
David Koch,0.014615050021748587,0.00025203633031250193,0.016676611339653622
Katie McGinty,0.014441061331013486,2.5651352124336734e-05,0.01790691011629346
Bill Frist,0.014354066985645933,2.8778922962648178e-05,0.01696810143600774
Beyoncé,0.014354066985645933,4.881590437565236e-05,0.017284539893186734
Roosevelt,0.014354066985645933,0.00032268785053066044,0.015777584504715527
Barbara Bush,0.014354066985645933,9.099906229622894e-05,0.015278855075628534
Anne,0.014267072640278383,2.8640475238357615e-05,0.020135303288936358
Dodgers,0.014267072640278383,4.830083861325367e-05,0.01918917699071819
Lester Holt,0.014267072640278383,6.9533917836797e-05,0.013346308155069521
Strom Thurmond,0.014267072640278383,0.00011320034544367822,0.014745670197025761
Daniel Webster,0.014267072640278383,0.00011465751232795809,0.013670116579338948
Michelle Fields,0.014180078294910832,1.0749128416365373e-05,0.020818491097938346
Jeh Johnson,0.014180078294910832,0.0016216800146316545,0.012531157122835273
Peter Thiel,0.014180078294910832,0.00040705799730740745,0.01793434601008192
Doug Heye,0.014180078294910832,1.4000262280061229e-05,0.02012304358770759
D-Minn,0.014180078294910832,9.145545452189516e-05,0.017424962403912083
Alex Jones,0.014180078294910832,5.6360568465919685e-05,0.018834667260576282
Libertarian Gary Johnson,0.014180078294910832,3.374750166268032e-05,0.018976630740917592
Jefferson,0.014180078294910832,0.0007673076717972174,0.011883054392086463
Maureen,0.01409308394954328,9.470950224073236e-05,0.0131426948498814
Jeff Weaver,0.01409308394954328,0.0001105272397522848,0.01456143208068613
Lewinsky,0.01409308394954328,7.067551680519508e-05,0.015017666225051077
Ben Sasse,0.01409308394954328,2.487484310650366e-05,0.02095492599252156
Lucas Tomlinson,0.01409308394954328,0.0011836290262188106,0.004125784551898222
Murphy,0.01400608960417573,0.001183095087807708,0.015018830533935096
Michelle Ye Hee Lee,0.01400608960417573,8.288994185853206e-06,0.018568047883415536
Abu Bakr al-Baghdadi,0.01400608960417573,0.002544217079591329,0.0034476898139139283
Sens.,0.01400608960417573,8.752328327034064e-05,0.017136505472610118
Achilles,0.01400608960417573,3.081939309832712e-05,0.019109120629603453
Victor,0.01391909525880818,0.00046362621555724195,0.017639542372722816
Michael Mullen,0.01391909525880818,1.2265990665947617e-05,0.01999722506231567
Rosalind S. Helderman,0.01391909525880818,2.0508576044383635e-05,0.015752762122147875
Lisa Murkowski,0.01391909525880818,0.0006116762485025795,0.013879909443072163
Donna Brazile,0.01391909525880818,8.664240213733109e-05,0.017455121588162037
Ann Kirkpatrick,0.01391909525880818,2.104563229527269e-05,0.02079443716563921
Katrina Pierson,0.01391909525880818,2.1372185182505006e-05,0.01692701770287049
Steve Schale,0.01391909525880818,5.056193712549464e-05,0.018103502951013088
Brian Williams,0.01391909525880818,0.0005283463609651246,0.015579031142382098
Glenn Kessler,0.01391909525880818,5.690151097426745e-05,0.018210947318785614
Grassley,0.013832100913440627,7.478691656096669e-05,0.016652855715060037
Nick Merrill,0.013832100913440627,0.0001302381744702877,0.012961460750760087
Bill Cosby,0.013832100913440627,0.00011039681646484303,0.01340255008818745
Bill Kristol,0.013745106568073076,3.704330919878703e-05,0.0177194205686957
Marc Lotter,0.013745106568073076,2.3476634667582185e-05,0.01768425102758327
Sidney Blumenthal,0.013745106568073076,5.49465798512523e-05,0.013489858605873404
Humayun Khan,0.013745106568073076,8.329011012180477e-05,0.01566190553111605
Charlie Sykes,0.013745106568073076,8.427393994773002e-06,0.01762240355230413
Jerry Brown,0.013745106568073076,0.0014520111800470385,0.01743094800061602
Tim Huelskamp,0.013658112222705524,0.00021048381829058693,0.014057937626561509
William Booth,0.013658112222705524,5.316718640773313e-05,0.017047499737045956
Jesus Christ,0.013658112222705524,0.0003695707313125761,0.014693636174820706
Arena,0.013658112222705524,9.634938753758315e-06,0.019082451297681546
Fox,0.013658112222705524,0.0007298249822458075,0.01598583815020291
Tom Coburn,0.013658112222705524,3.6365452958921634e-05,0.019318289296411644
Ben Shapiro,0.013658112222705524,6.711253079090896e-06,0.01664458837305611
Valerie Jarrett,0.013658112222705524,0.000330625969600928,0.008592819049218135
Bernard Sanders,0.013658112222705524,4.765925069051366e-05,0.016905026976669853
Aaron Blake,0.013658112222705524,9.95901301285057e-06,0.01658654054268605
Jindal,0.013658112222705524,0.0019041043126379192,0.014658998181143404
Muhammad,0.013571117877337974,0.0012044841671523174,0.0031927663250414834
Chuck Hagel,0.013571117877337974,0.0002650106833460715,0.013533944510634537
Lisa Bardack,0.013571117877337974,1.090891492839503e-05,0.02011859345952619
God,0.013571117877337974,0.0005559747541150006,0.015021725320639539
Weaver,0.013571117877337974,6.463149933567094e-05,0.01504390531145
Redskins,0.013571117877337974,8.872396213381999e-05,0.015536083590458712
Joe Heck,0.013571117877337974,0.00010090594139408695,0.015850121678725636
Thomas,0.013484123531970423,0.0005536083976712398,0.011401495855310017
Emanuel,0.013484123531970423,0.0009899265665310874,0.009149705525937746
Hall,0.013484123531970423,0.0009472256995462665,0.010832397447836742
Joe Manchin,0.013484123531970423,8.514847726085977e-05,0.017519001862508966
Webster,0.013484123531970423,7.953783227648342e-05,0.013419649123951499
Elizabeth,0.013484123531970423,0.0006421269889593,0.014948472182401737
Michael Bennet,0.013484123531970423,0.00021475461896527392,0.01868014723705351
Kevin Sullivan,0.013484123531970423,0.00011085079520073444,0.0158657155934827
Jeff Roe,0.013484123531970423,2.7735008667026465e-05,0.0179911753076266
Rick Tyler,0.013484123531970423,9.794714610185956e-05,0.01690844008407961
Hollande,0.013484123531970423,0.0005309593964425319,0.007491970254484561
Herman Cain,0.013484123531970423,0.00017002126872503473,0.01532070403238046
Eric Garner,0.013397129186602871,0.0012070240793943202,0.009238054957868247
Nigel Farage,0.013397129186602871,4.7640642343671815e-05,0.015315554038365393
Mark Cuban,0.013397129186602871,1.580086640107213e-05,0.01909149206561303
Walter Scott,0.013397129186602871,0.0013174889353017854,0.00675312013092141
Jennifer Granholm,0.013397129186602871,1.8574919285959945e-05,0.016597324674140393
John McLaughlin,0.01331013484123532,1.1926518155432815e-05,0.01993405877398372
Tom,0.01331013484123532,7.576372810871662e-06,0.016420008162671244
Brexit,0.01322314049586777,1.6471551832404145e-05,0.01745430429134105
Albright,0.01322314049586777,7.266887116558676e-05,0.01346237310806243
Peter Schweizer,0.01322314049586777,5.263477385793223e-05,0.01160554249775647
Larry Wilmore,0.01322314049586777,8.046630391169132e-05,0.015678737236879996
Rich Lowry,0.01322314049586777,6.029201492616156e-05,0.017519346386952583
Glenn Beck,0.01322314049586777,0.00017666011521636648,0.016646037838984037
Sandy,0.01322314049586777,0.00011503105559411696,0.017848403439591338
Todd,0.013136146150500218,0.0004433194075503883,0.014767515173359077
Alexandra Petri,0.013136146150500218,9.705040937732614e-06,0.01836907626765421
Rudolph Giuliani,0.013136146150500218,0.0006034639584283117,0.011619029848084475
Daniel Patrick Moynihan,0.013136146150500218,0.00012283511031763622,0.017394992116962864
